,HEADLINE,IMAGE_LINK,LINK,NEWS
10,"Happy Birthday Katrina Kaif: When the actor called her glorious success ‘tiresome and cumbersome’July 16, 2021 8:37:39 amHappy Birthday Katrina Kaif: The actor feels it is is 'tiresome and cumbersome' to revisit the success that has come her way during her 15-year career. As she turns 38, her focus is on the future.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/entertainment/bollywood/katrina-kaif-birthday-when-actor-called-her-glorious-success-cumbersome-7406045/,"Katrina Kaif is one of the few female stars Bollywood has created in recently times despite the language barrier and intense criticism. As Katrina celebrates her 38th birthday today, here’s looking back at how the actor reacted when asked about her glorious success in the Hindi film industry in the last 15 years.In an earlier interview with indianexpress.com, Katrina was at her candid best as she spoke about how she finds thinking about her career graph ‘tiresome’. When we asked her looking back, how has been her 15-year-long Bollywood journey, she said, “It is very cumbersome and tiresome to look back. So, I don’t really look back. I just try to be here and look forward. Now what’s done is done. Even when things have been wonderful and fantastic for me, I am only looking forward to what is next. I have enjoyed myself, and I have got to be a part of some amazing films, play some incredible roles and work with the best people in the industry. But now I only look forward to what I want to do from here on.” Katrina had also opened up about how she wants to play more exciting roles in the future. “I want to be in places and on sets that give me a chance to play an exciting role. I think I have ticked most of the other boxes of what I wanted to do when I first started out as an actor. Even then I was very clear about what I wanted to do and the kind of films I wanted to do. I knew what I wanted to see myself as. And I was able to do all of that. Now it is all about what I want to do in the next phase of my career and life,” she had shared.  A post shared by Katrina Kaif (@katrinakaif)Katrina, who used to be seen as a glamorous Bollywood diva, has evolved as an actor, her performance in Shah Rukh Khan’s Zero (2018), is proof. On this, Katrina had shared that, for her growing as an actor and polishing her skill is of utmost importance to her. She had said, “I think it is wonderful. Growth is important in anyone’s life and in any profession you are in. You have to have growth and you have to evolve in someway. It is important how people saw my journey say from New York, Namaste London, Rajneeti and now if they look at my work differently say in Zero or Bharat. I am happy that I am growing in my profession.”  A post shared by Katrina Kaif (@katrinakaif)Katrina had debuted in Bollywood with Boom (2003). She is probably one of the few outsiders who has made a pretty enviable place for herself in the industry. She said she is not someone who enjoys revisiting her initial days, she had said, “No. Because if I do, then there is so much to think about. But yes, it does happen if I see something that I did when I first started out or when an ad or video clip from my initial work comes online. I laugh about it. When these things come up, I think about the head space that I was in and it all feels funny now. But over all, I have had a really really great time.”Katrina is now awaiting the release of her Rohit Shetty film Sooryavanshi, with Akshay Kumar. She has reportedly also started preparing for Tiger 3 with Salman Khan and has also started readings for Sriram Raghavan’s next with Vijay Sethupathi. The actor has done more than 40 films already. “I think I respond very instinctively to the scripts. When a director comes, they narrate a story and you respond to it. It is literally that simple. There is no preconceived thing in my head that now I will only do a period film, an action film or a comedy film. I will only respond to the story if it connects with me.”  A post shared by Katrina Kaif (@katrinakaif)On a parting note, Katrina candidly also shared what has been her biggest take away from love, life and work. She said, “It is all unpredictable. You will never know what is going to happen. So I believe in giving it my best and not to stress too much about the future. It is all about enjoying what is today and to try and do what I am doing now with the best of my ability.”  "
11,"Toofaan, Honest Thief, Kudi Yedamaithe: What to watch on July 16July 16, 2021 8:26:43 amFrom boxing drama Toofaan to Telugu web series Kudi Yedamaithe, here's everything you can watch on OTT platforms today.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/entertainment/web-series/toofan-honest-thief-kudi-yedamaithe-what-to-watch-on-july-16-7406135/,"The weekend is almost here, and streaming services have added new movies, shows and documentaries to their content library. Here’s a lowdown of what you can stream on July 16.Toofaan: Amazon Prime VideoIn her review of the Farhan Akhtar-starrer, The Indian Express film critic Shubhra Gupta wrote, “‘Toofaan’ is your underprivileged-underdog-to-boxing-champion tale whose arc is utterly predictable, but what makes this film such an enjoyable watch is the way it has been written and performed. You know exactly where it will go, but the journey pops with smart feints and jabs, and ends with a satisfying punch.”Honest Thief: BookMyShow StreamHonest Thief, starring Liam Neeson, Kate Walsh, Jai Courtney, Jeffrey Donovan and Anthony Ramos, follows a bank robber who tries to turn himself in because he wants to live an honest life. He, however, realises that the Feds are far more corrupt than him, and he has to fight to clear his name.Kudi Yedamaithe: AhaKudi Yedamaithe revolves around Durga and Aditya, who are caught in a time loop and face a life-threatening situation. The Telugu web series stars Amala Paul, Rahul Vijay, Ravi Prakash, Padmini Settam, Raj Madiraju, Pradeep Rudra and Surya Sreenivas.Schmigadoon!: Apple TV PlusSchmigadoon! is a musical comedy series that follows a couple on a backpacking trip intended to revive their relationship. On the trip, they find themselves in a magical town where everyone is living in a studio musical from the 1940s. The six-episode series stars Alan Cumming, Kristin Chenoweth, Aaron Tveit, Dove Cameron, Ariana DeBose, Ann Harada and Jane Krakowski.Catfish Season 8: Voot SelectThe official synopsis of the reality series reads, “When you fall in love online, the lines between reel and real blur instantly. Are you in love with a real human or just cleverly positioned filters? Catfish helps people who are head over heels in love investigate whether their online relationship is real or a scam! The ultimate reality show, Season 8 captures the journey of folks who coupled up during the coronavirus pandemic, finally getting to test their love offline.”"
12,"Toofaan movie review: Farhan Akhtar movie pops with smart jabs, ends with a satisfying punch July 16, 2021  8:22:05 amToofaan movie review: Farhan Akhtar as ‘Toofaan-the-new-Muhammad-Ali’ is completely convincing, both as a novice who is a fast learner, and the dejected warhorse.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/entertainment/movie-review/toofan-review-farhan-akhtar-film-pops-with-smart-jabs-ends-with-a-satisfying-punch-7406721/,"Toofaan movie cast: Farhan Akhtar, Paresh Rawal, Mrunal Thakur, Hussain Dalal, Mohan Agashe, Vijay Raaz, Supriya Pathak, Darshan Kumar
Toofaan movie director: Rakeysh Omprakash Mehra
Toofaan movie rating: 3.5 stars‘Toofaan’ is your underprivileged-underdog-to-boxing-champion tale whose arc is utterly predictable, but what makes this film such an enjoyable watch is the way it has been written and performed. You know exactly where it will go, but the journey pops with smart feints and jabs, and ends with a satisfying punch.Given the utter banality of recent Bollywood outings, I’d given up hope of meeting a well-done mainstream film where each familiar element is marinated just so. Rakeysh Omprakash Mehra doesn’t pull back from genre elements, but dresses them up with enough confidence and freshness for us to root for Aziz Ali aka Ajju Bhai, played with great brio by Farhan Akhtar.Our Dongri-ka-small-time-vasooli-bhai goes about doing ‘phoda-phodi’ (in regular Hindi, it would be ‘maar-peet’; basically, it amounts to beating up people unable to pay their rent or ‘hafta’, along with his loyal pal-cum-roommate (Hussain Dalal, very good, giving an edge to the standard BFF role). Akhtar starts with a little extra swagger and mumble, but soon settles into it, tight pants-belt-tee to the fore.From here on, you can see what’s coming up a mile off. A meet-cute with pretty local doctor Ananya (Mrunal Thakur, perky, likeable) will lead to, yes, a flutter of hearts. An encounter with tough, irascible coach Nana Prabhu (Paresh Rawal) will lead to Aziz being put through his paces, and reaching the ring, the hallowed place for all aspiring boxers.This is where writers Anjum Rajabali and Vijay Maurya (props to the latter for the dialogues, especially the rat-a-tat ‘tapori’ lines) begin inserting twists. Prabhu is a proud Hindu who is convinced that there’s no difference between ‘Dongri and Dubai’. Calling his uber-talented Musalmaan pupil an unstoppable ‘toofaan’ is one thing; embracing him as a person is unthinkable. The show-me-how-hard-you-can-work-and-then-we’ll-talk grouchy coach is such a tired trope, from ‘Rocky’ to ‘Million Dollar Baby’ to our own ‘Saala Khadoos’, but Paresh Rawal effortlessly freshens it and makes it his own. Mohan Agashe, as his constant companion and old friend who gently steers him towards another way of thinking, is a nice touch. The veteran actor can be a little underlined, but here he doesn’t put a foot wrong. A little girl shows up, and she is, thank the lord, not cutesy.There are a few things that stick in your craw. Here comes Aziz, beginning to learn the ropes, and here comes a primer: ‘boxing ek nasha hai; boxing mein six punches hotey hain’ etc and anon. Please, no. And then there are the songs. Too many songs, stuffed too close in the second half. Also, giving a character too much time to spew bigotry before he sees the light is a tricky business; actually, using the term ‘love jihad’ for Aziz and Ananya could well be the only thing true bigots may take away. And while it’s great to have leading men playing Muslim characters, I’m waiting for a brave Bollywood film that will break away from the poor-but-talented slumboy (Ranveer Singh in ‘Gully Boy’) type. Still, an Aziz-and-Ananya is a job well begun.It is Farhan as ‘Toofaan-the-new-Muhammad-Ali’ who is completely convincing, both as a novice who is a fast learner, and the dejected warhorse who comes up trumps. He’s worked with Mehra before, in ‘Bhaag Milkha Bhaag’, and while he looked every inch a runner, a few false notes were bound to creep in when you are trying to dramatize the life of a beloved sports icon (I still haven’t forgotten my dropped jaw at Farhan’s Milkha cavorting with an Australian blonde).As Toofaan, Farhan’s footwork is bang on, whether it is in the stroppy romance with a girl far removed from his station, the impressive glistening-muscles-straining-in-training scenes, the skilful jousting, complete with the spray of blood, rattled teeth and swollen eye, during the bouts. It is his game, and he is on top."
13,"Im Soo Hyang and Sung Hoon to star in Korean remake of Jane The Virgin?July 15, 2021 10:19:15 pmThe Korean remake of Jane the Virgin will begin filming in September. It will be written and directed by Jung Jung Hwa.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/entertainment/web-series/im-soo-hyang-and-sung-hoon-to-star-in-korean-remake-of-jane-the-virgin-7406376/,"The Korean remake of American dramedy and telenovela send-up Jane The Virgin will most likely feature Im Soo Hyang and Sung Hoon in the lead roles. The actor’s agencies confirmed that they have been offered the roles, and are considering it.Gina Rodriguez-starrer Jane The Virgin tells the story of Jane, who is a virgin, and yet becomes pregnant with the child of a second-generation heiress due to her doctor’s error.Im Soo Hyang has been offered the role of Bae Ji Eun, an assistant drama writer. Bae doesn’t believe in physical intimacy before marriage owing to her grandmother’s teachings. Luckily, she is dating a man who understands her upbringing.Sung Hoon has been offered the role of Kim Bok Rae, a plastic surgeon who has frequent affairs with actresses until he gets diagnosed with cancer.Im Soo Hyang and Sung Hoon made their acting debut in 2011 with New Tales of Gisaeng. Later, they also shared screen space in Five Enough.The Korean remake of Jane the Virgin will begin filming in September. It will be written and directed by Jung Jung Hwa."
14,"Modern Love Season 2 trailer: Kit Harington is ready to get his heart broken, watchJuly 15, 2021 10:06:24 pmModern Love season 2 will feature some rather well-known faces, including Kit Harington of Game Of Thrones fame, Gbenga Akinnagbe, Lucy Boynton, Tom Burke, Minnie Driver, among others.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/entertainment/web-series/modern-love-season-2-trailer-kit-harington-is-ready-to-get-his-heart-broken-watch-video-7406655/,"After winning critical acclaim for the various understandings of love, Modern Love has returned with a second season. This time, the series is how we can connect with each other, after everything that has happened.Some of the previous Modern Love episodes showed rom-com like set-ups, with occasional fresh twists. Yet, going by the new trailer, the latest season appears to be capturing several shades of emotions that doesn’t just deal with the romantic notions of love.The new season will feature some rather well-known faces, including Kit Harington of Game Of Thrones fame, Gbenga Akinnagbe, Lucy Boynton, Tom Burke, Minnie Driver, newcomer Grace Edwards, Dominique Fishback, Zoë Chao,  Garrett Hedlund, Tobias Menzies, Sophie Okonedo, Zane Pais, Anna Paquin, Isaac Powell, Marquis Rodriguez, and Lulu Wilson.John Crowley, Marta Cunningham, Jesse Peretz, and Andrew Rannells will each direct an episode, while Celine Held and Logan George will co-direct one.Modern Love Season 2 will debut on Amazon Prime Video."
15,"Disha Parmar and Rahul Vaidya spotted after chooda ceremony, see photos July 16, 2021  8:35:24 amDisha Parmar was clicked after her chooda ceremony. The actor will tie the knot with Rahul Vaidya on July 16.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/entertainment/television/rahul-vaidya-and-disha-parmar-spotted-after-chooda-ceremony-see-photos-7406630/,"Singer and Bigg Boss 14 finalist Rahul Vaidya and television actor Disha Parmar are neck-deep in their wedding festivities. After the haldi ceremony on Thursday, Disha was spotted with her hands covered in white cloth, which is a sure sign that her chooda ceremony also took place during the day.Disha was spotted in a pastel kurta and pink dupatta, cautiously keeping her hands safe, while Rahul was clicked in a floral shirt. The lovebirds, who are all set to tie the knot on July 16, have been sharing loved-up photos and videos of the numerous ceremonies on Instagram.Check out photos of Rahul Vaidya and Disha Parmar post their haldi ceremony.The chooda-giving is auspicious for brides-to-be, as they are gifted with a particular set of red bangles. They need to keep their chooda covered unless they get into their wedding attire on the D-day.Disha Parmar had her mehendi ceremony on Wednesday, while the haldi function took place on Thursday. Rahul Vaidya shared a video on his Instagram account, where he is seen dancing with his wife-to-be on the song “Mehndi Laga Ke Rakhna.”Rahul Vaidya and Disha Parmar will have an intimate wedding ceremony in the presence of family and close friends. Fellow Bigg Boss contestants Aly Goni, Jasmin Bhasin and Arshi Khan are expected to attend."
16,"Zindagi Na Milegi Dobara turns 10: Hrithik Roshan recalls freezing water in diving scene, Katrina Kaif says she was ‘terrified’ July 16, 2021  8:36:58 amDuring a table read, Hrithik Roshan, Farhan Akhtar, Abhay Deol, Katrina Kaif and Zoya Akhtar among others recalled memorable moments from the shoot of Zindagi Na Milegi Dobara, which completed 10 years today.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/entertainment/bollywood/10-years-of-zindagi-na-milegi-dobara-hrithik-roshan-diving-scene-katrina-kaif-7406520/,"Zindagi Na Milegi Dobara, starring Hrithik Roshan, Farhan Akhtar, Abhay Deol, Katrina Kaif and Kalki Koechlin, completed ten years today. On the occasion, the actors and the makers got together for a table read on Zoom. They also reminisced special moments from the film. For instance, we learned that Katrina Kaif was terrified during the diving scene, though in the film, she is just the opposite as she played the calm and composed diving instructor.Hrithik, on the other hand, saw the diving scene as ‘the film in one moment’, where his character Arjun emerges from the sea after conquering his fears. Speaking about the moment, he said, “For me, that was the entire film in one moment. Right from the time I heard the script, till we shot it, it was the target—it was the moment I was striving to reach. There were no words. Zoya was able to communicate the abstract into my mind. There was no real explanation. It was just something you understood, or you did not. I understood the moment, and it was beautiful on paper. We tried a lot of takes, but something was going wrong.”Finally, Hrithik Roshan decided to get into the water. “The water was freezing, and I was protecting myself from the cold. So I was pretending to come out of it. The shot starts with me on the ladder of the boat. Finally, I said that’s what is making me hold back. I am not allowing myself to be impacted by the water. In the final take, I just went in. Zoya said, ‘Are you sure? The water is really cold!’ I froze. I came out, and it was exactly what that moment needed.”Katrina Kaif added, “I was terrified. Everyone else were semi-pro divers. When we were shooting that underwater sequence where Hrithik has that epiphany, what actually was happening was that I was digging my nails into his hand because I was so scared. It was my first diving experience, like that.”The team also laughed over the song “Ik Junoon”, where they all danced at the Tomatina festival. Hrithik Roshan recalled, “I didn’t have tomatoes for three or four months. None of us could tolerate the presence of a tomato after that song. The kind of smell that we suffered!”"
17,"Mrunal Thakur on acting with Farhan Akhtar in Toofaan: Every Bollywood actress is going to be jealous July 16, 2021  8:39:39 amMrunal Thakur plays Ananya, a doctor, in Rakeysh Omprakash Mehra's Toofan. The film is a sports drama starring Farhan Akhtar as a national level boxer.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/entertainment/bollywood/mrunal-thakur-on-acting-with-farhan-akhtar-in-toofaan-every-bollywood-actress-is-going-to-be-jealous-of-me-7405363/,"Mrunal Thakur has had a fantastic journey as a Bollywood actor. The 28-year-old actress, who made her acting debut with Love Sonia in 2018, will be seen in National Award-winning filmmaker Rakeysh Omprakash Mehra’s Toofaan opposite Farhan Akhtar. In this interview with indianexpress.com, Mrunal talks about her aim as an actor and why she prefers to stay away from the glam route.Excerpts from the interview:Toofaan is the quintessential underdog film, how was your experience working on the film?It is an iconic movie, at least in my career so far. To be a part of this movie itself is the biggest achievement in my life. I’ll say that because working with Farhan, Rakeysh sir and Paresh ji, Supriya Pathak, Hussain sir, Vijay Raaz and Mohan Agashe is an experience in itself. I could feel the life they brought into their characters. I just kept seeing how great they were at what they do and how they made this journey feel so real. I just felt that I was watching a slice of life. It made me realise that you don’t always have to act, ait is important is that you also feel. Toofaan has taught me that getting ready, getting your hair and make-up done doesn’t cut it. That’s not how you’re ready to act, you have feel the moment that you are in.Working with Rakeysh Omprakash Mehra is like a dream come true. I have learnt so many techniques, there is a way of dealing with a scene. I believe that conversation is a must, and that is what he does. Before the scene, he doesn’t rehearse the lines, he has that conversation with me, allows me to feel the situation.Farhan, meanwhile, has ignited that fire in me as an artiste, as a performer. He makes sure that whatever he does, he dives deep into it and performs as if there is no tomorrow. As an artiste, all the inhibitions I had, probably died with this one. He made sure that we drive out of our comfort zone. And I will choose in the future to do roles like this, roles that are not only difficult, but at the same time iconic.Toofaan is out-and-out a Farhan Akhtar movie. A movie about a boxing champ, how did you make place for yourself in it?That is the beauty about Rakeysh sir. Even if it is a biopic, he’ll make sure that every character is important. His treatment to his actors and characters is equal. Ananya is a doctor who has a life of her own. As she has so much pain in her life, she has channelised all the ‘dukh and dard’ in the best possible way, and she believes in giving happiness to all the people who she meets. The way this character is written, it is very balanced, it is really nice. I am sure every Bollywood actress is going to be jealous of me playing Ananya.When we talk about other actors being jealous of you, you have already achieved with the projects you have done. Before Toofaan, Super 30 with Hrithik Roshan was a superhit too, and your next is Jersey with Shahid Kapoor. Not many newcomers get these kind of films.I want to be known as a versatile actress, and there is only one thing that keeps ringing in my head and that is that I don’t want to repeat myself. I don’t want to do something that I’ve already done. I want to be a part of a story which is good, irrespective of whatever time I get on screen. Most of the times actresses do have an inhibition about not playing a mother or a sister, and only playing roles where the actress is presented in a very glamorous way. I don’t have such inhibitions as an actor. I realised that the character is very important.I want the younger generation of people who want to be actors to watch my movies and learn from them. I wish I could be at least 2% of what Waheeda (Rahman) ji is or what Madhubala was. That’s the basic agenda.When I walk on the street, I want them to know me as Ananya or Supriya, and not as Mrunal. I want people to know me for my work.Toofaan, featuring Mrunal Thakur, Farhan Akhtar, Paresh Rawal, Supriya Pathak and Vijay Raaz will stream on Amazon Prime Video from July 16."
18,"Loki finale’s Marvel intro montage leaves fans emotional July 16, 2021  8:27:34 amEver since Loki season 1 finale released on Disney Plus Hotstar, the new Marvel intro montage has found many takers on the internet.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/entertainment/web-series/loki-episode-6s-marvel-intro-montage-leaves-fans-emotional-watch-video-7406460/,"Marvel Studios’ opening montage has changed several times over the years. And to everyone’s surprise, the Marvel Studios montage changed once again in Loki Season 1’s finale episode, which released on Wednesday. While the visuals remained the same, Marvel’s theme music was missing. Instead, iconic dialogues of various superheroes from earlier MCU films were added.The intro featured audio snippets of lines spoken by characters like Sam Wilson, Hope van Dyne, Captain Marvel, Ant-Man, Hank Pym, Korg, Loki, Vision and others.#LokiWednesdays #Loki
This, hands down, is the BEST marvel intro ever: pic.twitter.com/q3yysDK3Z9— timeless_child (@im_in_theTARDIS) July 14, 2021Check out the lines of Marvel superheroes that took fans by surprise:Sam: Way to go, Tic Tac! Hope: That’s how you punch.Ant-man: You haven’t heard of me. Let me put you on hold. Dance-off, bro.Hank: I’ll show you ferocity.Captain Marvel: Higher, further, faster, baby.Loki: We have a Hulk.Korg: We’re gonna jump on that spaceship and get out of here. Wanna come?Vision: What is grief, if not love persevering?There were, however, three striking dialogues that gave fans an emotional rush. These were Black Panther’s “Wakanda forever!”, Thor’s “A friend from work” and Steve Rogers’ famous dialogue “I can do this all day. Yeah, I know.”The Marvel intro montage also featured a mash-up of speeches of real-life global personalities like Neil Armstrong, Greta Thunberg, Malala Yousafzai, Neil Armstrong, Nelson Mandela and Maya Angelou.Taking Indian fans by surprise, Loki season 1 finale’s intro also included the song “Swag Saha Nahi Jaye” from Sonakshi Sinha-starrer Happy Phirr Bhag Jayegi (2018)."
19,"Before Toofaan, 8 films on boxing that you must checkout July 16, 2021  8:40:40 amFarhan Akhtar is all set to play a boxer in Amazon Prime Video's Toofaan. In case you enjoy the sports and genre, here's a list of films you can watch over the weekend.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/entertainment/bollywood/before-toofaan-8-films-on-boxing-that-you-must-checkout-7406415/,"Farhan Akhtar took the world by surprise as the trailer of his film Toofaan dropped. The actor plays a boxing champion Aziz Ali in the film, who rises from the ashes, not once but twice. Farhan once again impressed his fans with not just his physical transformation but also manages to pack the right punches. The tale of redemption has been directed by Rakeysh Omprakash Mehra, and also stars Mrunal Thakur, Paresh Rawal and Supriya Pathak.Before you stream Toofaan on Amazon Prime Video on Friday, here are eight films on boxing that you must watch. Sorted for the weekend, aren’t you?RockyThe sports drama starred Sylvester Stallone in the titular role of Rocky, which continues to be an alternate identity for the star. The ‘rags-to-riches’ drama projected the story of Rocky Balboa, an Italian-American street fighter who gets a shot at the world heavyweight championship. The 1976 film was followed by Rocky II (1979), Rocky III (1982), Rocky IV (1985), Rocky V (1990), Rocky Balboa (2006), Creed (2015), Creed II (2018), and Creed III (2022). Apart from playing the lead, ‘The Italian Stallion’ as Sylvester was popularly called wrote six films and even directed four of the six titular installments.Mary KomPriyanka Chopra surprised the world when she got into the avatar of India’s most successful boxer Mary Kom. While the makers were criticised for casting a star and using prosthetics to make her look like Mary Kom, Priyanka’s performance shut them all. The actor underwent extensive training for months to attain a muscular physique and even learned the sport to match the boxing champ’s Kom’s distinct style. The Omung Kumar directorial is also ranked among the highest-grossing Indian films led by a female actor.MukkabaazThe Anurag Kashyap directed film starred Vineet Kumar Singh and marked the debut of Zoya Hussain. It even premiered in the Special Presentations section at the 2017 Toronto International Film Festival and released internationally with the title The Brawler. Not many know that Vineet wrote the film with his sister Mukti, based on their observations of several sportspersons’ experiences in the country. After being rejected by many production houses, Anurag took up the project but put a condition that Vineet would have to become a real boxer. To complete his task, he went to the Netaji Subhas National Institute of Sports and trained in boxing for a year. The film won accolades from critics and masses alike.AliThe 2001 film, starring Will Smith, focuses on acclaimed boxer Muhammad Ali’s life from 1964 to 1974. The film chronicled Ali capturing the heavyweight title from Sonny Liston and then being banished, only to return to fight Joe Frazier in 1971. The Michael Mann directorial also focussed on how Cassius Clay Jr became Ali after his conversion to Islam, reclaiming the title from George Foreman in the Rumble in the Jungle fight of 1974.PailwaanThe Sudeep starrer 2019 film was initially planned to release in nine languages but later settled for five. The film follows the journey of an orphan who goes on to become a wrestler and a boxer while getting into brawls with those who disrupt his personal life. Playing a pro-wrestler Pailwan Kichcha, Sudeep impressed masses with his physique and action-packed stunts. The film also marked the debut of TV actor Aakanksha Singh.Saala KhadoosThe 2016 Tamil-Hindi bilingual film written and directed by Sudha Kongara, starred R. Madhavan as a coach to Ritika Singh, who played an aspiring boxer. It was reported that Madhavan suffered a minor injury on the sets during the last schedule but continued to shoot through the pain. He even wore metal braces to have a lisp that most boxers have from injuries. The story of redemption was remade in Telugu as Guru with Venkatesh stepping into Madhavan’s shoes.Raging BullThe 1980 biopic stars Robert De Niro as Jake LaMotta, an Italian-American middleweight boxer, whose self-destructive and obsessive rage, destroyed his personal and professional life. Director Martin Scorsese was said to be initially apprehensive about developing the film but later came to relate to the boxer’s story. Considered one of the greatest films ever made, Raging Bull gained critical acclaim, and continues to be a favourite among sports-movie lovers.Cinderella ManAnother iconic biographical sports drama, the film brought to life the story of James J. Braddock, who was nicknamed ‘Cindrella Man’. Directed by Ron Howard, it starred Russell Crowe, Renée Zellweger and Paul Giamatti. The Irish-Americal boxer was forced to quit the sport after suffering an injury. To make ends meet, he gets back to the ring with an injured wrist, this time fighting harder with his left hand. As Braddock gains success, his rags to riches story made sportswriter Damon Runyon dub him as ‘The Cinderella Man’Starting July 16, Toofaan will stream on Amazon Prime Video."
20,"Hungama 2 song Chinta Na Kar: Meezaan romances Pranitha Subhash in a typical Bollywood number July 16, 2021  8:41:14 amHungama 2 has been directed by Priyadarshan, and stars Paresh Rawal, Shilpa Shetty, Meezaan Jafri and Pranitha Subhash.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/entertainment/bollywood/hungama-2-song-chinta-na-kar-meezaan-jafri-pranitha-subhash-video-7406143/,"The second song from Hungama 2 titled “Chinta Na Kar” dropped on Thursday and it has all the elements that make a typical Bollywood masala track. Featuring actors Meezaan Jafri and Pranitha Subhash, the song is giving us absolute 90s vibes, from its dance to music to lyrics.From the mountains of Manali, the song takes us under a rainfall setup in a studio. The lyrics are not anything extraordinary, while music has Anu Malik written all over it. While Meezaan’s chiseled body is on full display, Pranitha tries her best to ooze sensuality. Their chemistry does look promising in the romantic track.In fact, one of the segments remind us of Akshay Kumar-Katrina Kaif starrer song “Gale Lag Ja” from De Dana Dan, with a nod to “Tip Tip Barsa Paani” too. “Chinta Na Kar” has been composed by Anu Malik and sung by Nakash Aziz and Neeti Mohan.Hungama 2 is the second part of Priyadarshan’s 2003 hit film Hungama. The only connecting link between both the movies is the director along with Paresh Rawal. Actors like Meezaan Jafri, Pranitha Subhash, Shilpa Shetty, and Ashutosh Rana have now joined the cast.Hungama 2’s first song “Chura Ke Dil Mera 2.0” released earlier this month and went onto grab attention for its recreation of Shilpa Shetty‘s original from Main Khiladi Tu Anari. The song had Shilpa and Meezan romancing to the beats.Hungama 2 will have a digital premiere on July 23, on Disney Plus Hotstar."
21,"Pandya Store actor Shiny Doshi ties the knot with Lavesh Khairajani, see photos July 16, 2021  8:29:22 amShiny Doshi wedding: TV actor Shiny Doshi tied the knot with Lavesh Khairajani on July 15 in Mumbai.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/entertainment/television/pandya-store-actor-shiny-doshi-ties-the-knot-with-lavesh-khairajani-7406399/,"Television actor Shiny Doshi, known for shows such as Pandya Store, Jamai Raja and Saraswatichandra, tied the knot with Lavesh Khairajani on Thursday in Mumbai. Shiny’s Pandya Store co-star Simran Budharup took to Instagram to share photos and videos from the wedding.In the videos shared by Simran, Shiny looks radiant in a traditional red saree, while Lavesh is dapper in a white kurta-pyjama and pink turban. We also get to see glimpses of the ‘pheras’ and garland exchange.Shiny Doshi’s fan pages earlier shared several photos and videos from the mehendi ceremony, where the actor looked pretty in a yellow top and long skirt. A post shared by Vinnyaroradhoopar Fanpage (@vinnyaroradhoopar_)Shiny Doshi and Lavesh Khairajani got engaged in January 2020, after dating for over three years.In June this year, Shiny shared a heartwarming video on her Instagram account. In the video, Lavesh is seen going down on his knee to propose to Shiny, which leaves her surprised. The actress captioned the video, “It looks like a fairytale but it’s for real. 4.01.2020 The best day of my life Happy three years of knowing each other. @lavesh_k #happythree #forever #engaged.”"
22,"Rahul Vaidya, Disha Parmar wedding LIVE UPDATES: Disha Parmar is a gorgeous bride, couple exchanges rings July 16, 2021  1:14:28 pmRahul Vaidya and Disha Parmar's wedding is expected to be an intimate affair with only family members and close friends in attendance.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/entertainment/television/rahul-vaidya-and-disha-parmar-wedding-live-updates-photos-videos-7406378/,"Singer and Bigg Boss 14 finalist Rahul Vaidya and actor Disha Parmar are set to tie the knot on July 16. The lovebirds, who’ve been living up every moment of their pre-wedding festivities, cannot get enough of each other in the photos and videos that we’ve seen so far.Rahul and Disha had their mehendi ceremony on Wednesday, while the haldi function took place on Thursday. In a video shared by Rahul on his Instagram handle, he is seen dancing with Disha on the song “Mehndi Laga Ke Rakhna”.Rahul Vaidya and Disha Parmar have decided to have an intimate ceremony in the presence of family members and close friends. Rahul’s friends and fellow Bigg Boss contestants couple Aly Goni and Jasmin Bhasin are expected to attend the wedding.Earlier this week, photos from Disha’s bachelorette party went viral. In the photos, Disha was seen having fun with her friends as she geared up for her big day.Rahul Vaidya and Disha Parmar have been friends for a while. It was inside the Bigg Boss 14 house that Rahul first opened up about his feelings for Disha. He went on to propose to Disha on national television, and she said yes. The couple has been making headlines since then."
