,HEADLINE,IMAGE_LINK,LINK,NEWS
10,"Covid scare for Team India: Rishabh Pant among two positive
 July 16, 2021  9:41:59 amWhile Pant has been under quarantine for over a week at a relative’s house, Garani has been isolated at a London hotel where the entire squad had checked in earlier this week.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/sports/cricket/covid-scare-for-team-india-rishabh-pant-among-two-positive-7406803/,"Two members of the Indian cricket team touring England – wicketkeeper Rishabh Pant and training assistant Dayanand Garani — have tested positive for the Covid-19 virus.While Pant has been under quarantine for over a week at a relative’s house, Garani has been isolated at a London hotel where the entire squad had checked in earlier this week.Three others – wicketkeeper Wriddhiman Saha, opener Abhimanyu Easwaran and bowling coach B Arun — have been identified as close contacts of Garani. They have been asked to confine themselves to their rooms for 10 days as a precaution.The Indian team, minus Pant and the four others in isolation, has moved from London to Durham where they will play a practice game before the first Test against England on August 4.The BCCI, in a press statement, said Pant was “asymptomatic” and “will be able to join the squad in Durham after returning two negative RT-PCR tests”.Speaking to The Indian Express, BCCI vice-president Rajiv Shukla, without naming Pant, said, “One player has tested positive but he has been in isolation for the last eight days. He was not staying in any hotel with the team. He did not meet any player, so no other player has been affected.”“As players were allowed to go out and take a break, many stayed with relatives there. So far, no other player has tested positive and our secretary, Jay Shah, has written to all players to maintain protocols,” he said.Incidentally, Shah’s communication, dated July 13, reached the players five days after Pant tested positive and a day before they were to reassemble in London for the trip to Durham. The BCCI said the wicketkeeper had tested positive on July 8.Last month, after the World Test Championship final against New Zealand, the BCCI allowed squad members to leave the bio-bubble with liberty to chalk out their own accommodation and travel plans. With social-distancing protocols relaxed in England, the players and coaching staff, during the three-week break, were seen in crowded stands at the Euro 2020 games and the Wimbledon tennis championship.Pant and Jasprit Bumrah had posted photographs on social media from football games while coach Ravi Shastri tweeted a selfie from the sidelines of Novak Djokovic’s history-making Grand Slam final at the grass-court tournament.Shah’s advice to players to stay away from “mass congregations” came a couple of days after the Euro 2020 and Wimbledon final on July 11. “In fact, the new variant is spreading rapidly, and we are not out of the danger zone … In view of this, it is advisable that places of mass congregation, crowded shopping malls/stores and watering holes be avoided by you in the best interest of everyone,” he said.“I am sure everyone understands the gravity of the situation. Please follow the Covid-19 protocols and stay within the team environment, which is a more controlled one,” he said.The letter underlined the challenges the England Cricket Board (ECB) has faced in organising the tour during the pandemic. “I am pleased that BCCI’s excellent working relationship with the ECB has enabled us to administer a second dose of the vaccine to each one of you and also to your family members and caretakers. While this surely boosts our fighting capacity against the virus, it by no means guarantees total immunity or resistance against the dreaded virus.”Shah also reminded players and support staff of the perils of dropping the guard. “You may be aware that the ECB was forced to field another team to play against Pakistan and even the white-ball series between India and Sri Lanka had to be postponed,” he said.Shukla stated that one needs to understand that Indian players have been in bio-bubbles for months before they travelled to England.“Players have been staying in a bio-bubble for the past few months now. The situation in the UK is different, the government has opened and relaxed norms. So it was decided to allow our players to take a much-needed break and join the team again later. Jay was in constant touch with the team management and was checking what was happening in England,” he said.The entire travelling contingent is taking the lateral flow test on a daily basis, the BCCI press release said."
11,"Viswanathan Anand draws with Kramnik in second game of No-Castling event
July 16, 2021 12:05:27 amThe Indian maestro will take on Kramnik, also a former world champion, in the second game on Thursday night.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/sports/chess/viswanathan-anand-draws-with-kramnik-in-second-game-of-no-castling-event-7406774/,"Former world champion Viswanathan Anand played out a draw against Russian Grandmaster Vladimir Kramnik in the second game of their four-game match for the Sparkassen Trophy on Thursday.The Indian maestro played out a 39-move draw in an English Four Knights variation game with black pieces. He is ahead 1.5-0.5 after Thursday”s match. Earlier in the first game, playing with white pieces, Anand needed 66 moves to beat Kramnik late on Wednesday. The match is played as part of the “No-Castling” Chess devised by the Russian GM.Castling is not allowed in this format in an effort to make the game more interesting.Castling is a special move to protect the king and activate the rook?. It”s the only time in chess a player can move two pieces in one move.The Indian maestro will take on Kramnik, also a former world champion, in the second game on Thursday night.Anand had returned to over-the-board action in the Croatia Grand Chess Tour tournament in Zagreb last week.He finished second overall (Rapid and Blitz combined) in that event."
12,"Kusal Perera ruled out of India series due to injury: Report
 July 16, 2021  6:36:38 amPerera was the captain of the Sri Lankan team in England but since the central contract dispute between players and cricket board, Dasun Shanaka has been appointed captain at his expense.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/sports/cricket/kusal-perera-ruled-out-of-india-series-due-to-injury-report-7406762/,"Former captain and Sri Lankan batting’s mainstay Kusal Perera will be missing the six-match series against India starting July 18 due to an unspecified injury.Perera was the captain of the Sri Lankan team in England but since the central contract dispute between players and cricket board, Dasun Shanaka has been appointed captain at his expense.“Kusal Perera is almost certain to be out of Sri Lanka’s series against India, after picking up a shoulder injury. The team has not divulged the exact nature of the injury, nor withdrawn him officially, but a team doctor says he’s likely to be out for six weeks,” ESPN Cricinfo reported.Perera was one of Sri Lanka’s three half-centurions in the ODI series against England.The 30-year-old Perera has scored 3071 runs in 107 ODIs along with 1347 runs in 50 T20 Internationals."
13,"Third fight for Tyson Fury, Deontay Wilder postponed to October 9
 July 16, 2021  6:36:40 amThe promoters announced the new date for the pay-per-view show Thursday. Fury and Wilder will still fight at T-Mobile Arena in Las Vegas, and tickets already purchased for the show will be honored on the new date.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/sports/sport-others/third-fight-for-tyson-fury-deontay-wilder-postponed-to-october-9-7406753/,"Tyson Fury’s third heavyweight title fight with Deontay Wilder has been postponed to October 9 after Fury tested positive for COVID-19.The promoters announced the new date for the pay-per-view show Thursday. Fury and Wilder will still fight at T-Mobile Arena in Las Vegas, and tickets already purchased for the show will be honored on the new date.Fury (30-0-1, 21 KOs) and Wilder (42-1-1, 41 KOs) had been scheduled to meet July 24 to complete their entertaining fight trilogy.Fury, the English champion considered the pound-for-pound best heavyweight in the world, tested positive earlier this month along with several members of his camp. Fury was already in the U.S. to complete his final preparations for the bout.Fury and Wilder fought to a thrilling draw in Los Angeles in December 2018. Although Fury largely outboxed his powerful American challenger, Wilder knocked down Fury twice to split the scorecards.Fury then trounced Wilder in their rematch in Vegas in February 2020, knocking down Wilder twice and finally forcing Wilder’s corner to stop the bout.Wilder, who is from Alabama, exercised the rematch clause in his contract even after Fury’s emphatic victory. After an arbitration judge ruled in Wilder’s favor, Fury resignedly agreed to the matchup."
14,"‘Fear’ for India vs England series rises as Covid cloud looms large in UK
 July 16, 2021  9:42:04 amThe United Kingdom reported a further 42,302 cases of COVID-19 on Wednesday, the highest daily increase since January 15.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/sports/cricket/fear-for-india-vs-england-series-rises-amidst-covid-cloud-7406394/,"On a day when former India legend Kapil Dev urged citizens to protect themselves from the dreaded coronavirus, the Indian cricket team on English soil was rocked by the Covid scare. This was after wicketkeeper-batsman Rishabh Pant and training assistant/net bowler Dayanand Garani tested positive. Bowling coach Bharath Arun, Wriddhiman Saha, and Abhimanyu Easwaran have also been asked to isolate themselves after coming in close contact with Garani.However, these developments have set the alarm bells ringing across the cricket fraternity. Former England captain Michael Vaughan raised concerns over the upcoming five-Test series between India and England, saying a change to COVID-19 related isolation laws is the need of the hour.“I fear for the 100 & the Indian Test series unless the isolation laws change .. we are bound to have cases as is the case with @RishabhPant17.. plus further down the line I fear the Ashes could be hugely affected with players pulling out unless bubbles/quarantine rules change!” Vaughan wrote on Twitter.I fear for the 100 & the Indian Test series unless the isolation laws change .. we are bound to have cases as is the case with @RishabhPant17 .. plus further down the line I fear the Ashes could be hugely affected with players pulling out unless bubbles/quarantine rules change !— Michael Vaughan (@MichaelVaughan) July 15, 2021Former India seamer Mohit Sharma spoke to indianexpress.com and said that it would be unfair to implement stringent rules for those in the bubble. He also raised a pertinent question as to how will a completely foolproof method be devised so that players do not come in close contact with anyone outside of the bubble environment.“The virus can catch anyone from anywhere. It is very difficult to predict now. The entire of England was out on the streets during the Euros, how will u stop people?” he inquired.“As far as the series being affected is concerned, I think only time will tell. I hope it does not get cancelled. But I am sure the Indian team will be waiting for Pant to get back and train,” he added.After Pant returned with a positive result more than a week back, fans were quick to point a finger at him for not wearing a mask. Pant was among the attendees at the Wembley stadium to watch an England vs Germany Euro match on June 30.Good experience watching ⚽️. 🏴󠁧󠁢󠁥󠁮󠁧󠁿 vs 🇩🇪 pic.twitter.com/LvOYex5svE— Rishabh Pant (@RishabhPant17) June 30, 2021However, he has received support from Mohit Sharma and former India pacer RP Singh requesting fans not to judge him harshly.“It is unfair to blame him. More than half of England was outside on the streets during Euro,” said Sharma.” It’s a tough time for everyone dealing with Covid 19 so please don’t judge players harshly. They need our support,” tweeted RP Singh. Former India cricketer Suresh Raina and off-spinner Harbhajan Singh wished him a speedy recovery.Wishing @RishabhPant17 a speedy recovery. It’s tough time for everyone dealing with Covid 19 so please don’t judge players harshly. They need our support. #RishabhPant— R P Singh रुद्र प्रताप सिंह (@rpsingh) July 15, 2021Get well soon champion @RishabhPant17— Harbhajan Turbanator (@harbhajan_singh) July 15, 2021Get well soon brother @RishabhPant17. Wish you a speedy recovery.— Suresh Raina🇮🇳 (@ImRaina) July 15, 2021On average, the United Kingdom has been reporting about 410 cases per million people over the past week, one of the highest cases in the world per capita. It reported a further 42,302 cases of COVID-19 on Wednesday, the highest daily increase since Jan. 15ECB chief executive, Tom Harrison, has defended his board’s decision to relax the bio-secure environments.Explaining the reason, he said, “We want people to be feeling like their life is delivering for them, both at home and as professional cricketers, men and women. We don’t want to be closeting players in such a place where they feel like the only role they play in their life is to is to go out and bat and bowl for whatever team they’re playing.”“I think that’s a bad place for us to be,” Harrison added in a virtual press conference.“We have to be understanding about what it is to be a responsible employer, to be able to get the best back from players. That’s by treating them like adults, and talking and communicating openly about how we best mitigate the impacts of this ongoing pandemic.”“We are working through that at the moment,” he said. “Clearly we’ve got to make sure that we protect the India series.As of Thursday, the entire Indian team sans the six were off to Durban where they will begin their preparations with a three-day warm-up game at Emirates Riverside against County XI starting next Tuesday."
15,"England’s Bukayo Saka urges social media companies to step up fight against abuse
 July 16, 2021  6:36:46 amBukayo Saka thanked those who sent him messages of support and campaigned on his behalf, saying: ""Love always wins,"" but vowed to stand strong against the hateful messages he received online",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/sports/football/englands-bukayo-saka-urges-social-media-companies-to-step-up-fight-against-abuse-euro-2020-final-7406682/,"England’s Bukayo Saka said popular social media platforms are not doing enough to prevent online racist abuse after he was on the receiving end following his missed penalty in Sunday’s European Championship final against Italy.Substitutes Marcus Rashford, Jadon Sancho and Saka all missed spot kicks in the 3-2 shootout loss to Italy and Saka – who was reduced to tears after the final – penned an apology to the fans as the country’s 55-year trophy drought was extended.Saka, 19, thanked those who sent him messages of support and campaigned on his behalf, saying: “Love always wins,” but vowed to stand strong against the hateful messages he received online.“My reaction post-match said it all, I was hurting so much and I felt like I’d let you all and my England family down, but I can promise you this: I will not let that moment or the negativity that I’ve received this week break me,” Saka said on Twitter on Thursday.pic.twitter.com/KAibQRYH2T— Bukayo Saka (@BukayoSaka87) July 15, 2021“To the social media platforms Instagram, Twitter and Facebook, I don’t want any child or adult to have to receive the hateful and hurtful messages that me, Marcus and Jadon have received this week.“I knew instantly the kind of hate that I was about to receive and that is a sad reality that your powerful platforms are not doing enough to stop these messages.”The three Black players were targeted on social media after the final, with the racial abuse prompting a police investigation and country-wide condemnation.Rashford and Sancho had also apologies earlier this week, with Sancho saying he was not surprised by the racist abuse that followed.British police said four people have been arrested over online racist abuse aimed at England’s players while a hate crime investigation led by the UK Football Policing Unit is under way.British Prime Minister Boris Johnson has promised to tackle online abuse, but he and other ministers have been accused of hypocrisy for not condemning those who booed the players at the start of the tournament for their “taking the knee” anti-racism protest."
16,"The block that keeps the NBA Finals alive
July 15, 2021 8:47:06 pmThe Phoenix Suns have done well to win the first two games of these NBA Finals and were close to taking one of the two games on the road.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/sports/basketball/the-block-that-keeps-the-nba-finals-alive-7406599/,"Bucks live to fight another dayThe Milwaukee Bucks capitalised on home court advantage to level the NBA Finals 2-2 after beating the Phoenix Suns 109-103 in Game 4 on Wednesday. But the play that sealed the deal for them – by their superstar Giannis Antetokounmpo – was one that will be looked at as the moment that changed this series – if the Bucks go on to lift the 2021 NBA championship.Historical contextFive years ago in the NBA Finals, a Golden State Warriors (GSW) team on its way to be considered the greatest team in the history of the NBA was stopped by LeBron James, Kyrie Irving and the Cleveland Cavaliers. GSW led the final series 3-1 and no team in the history of the NBA had ever recovered from that deficit.But LeBron and the Cavs levelled the series and then in Game 7, produced a moment that continues to be spoken about five years later. With 2:03 left on the clock in the fourth quarter and the scores tied at 89-apiece, GSW got a break with Steph Curry on the ball. He made a pass to Andre Iguodala who went for a layup to give his team the lead. But LeBron had made up ground by now and leapt towards the basket at the same time as Iguodala went up and blocked the shot on the backboard. The block ended up being ‘the play’ that decided the series.Giannis’ Finals moment?On Wednesday in Game 4, Giannis had a similar moment that could be talked about for years to come. The Milwaukee Bucks were leading 101-99 when the Suns centre Deandre Ayton (being guarded by Anteokounmpo) passed the ball to Devin Booker. Ayton, after passing the ball, got himself into a good position to score when Booker launched a pass. But Antetokounmpo, who had his back to Ayton, miraculously pivoted and leapt off his left leg – the same left leg that he had hyper-extended a mere two weeks ago – and flew towards the backboard.Ayton, who was mid-air at this point and still possibly believed that this was an easy basket, was suddenly met by the 2.21m wingspan of the Greek Freak. Giannis’ somehow managed to put his hand between the ball and the rim and stop a sure-shot two-pointer. “I thought I was going to get dunked on, to be honest with you,” Antetokounmpo said later. “But you know, going down the stretch, just do whatever it takes to win the game. Just put yourself in a position that can win the game.”What should have been a clear two-point-play that could have levelled the scores at a crucial juncture ended up being a game-saving rejection from Bucks’ two-time MVP. The moment would have been iconic either way. If Giannis’ hand hadn’t come out of nowhere to block Ayton, it would have been possibly looked at as one of the defining plays of these NBA Finals.How this changes the finalThe Phoenix Suns have done well to win the first two games of these NBA Finals and were close to taking one of the two games on the road. By stopping that from happening, Giannis and the Bucks have levelled this series and given Milwaukee life in these Finals.LeBron’s ‘The block’ isn’t just significant for when it happened, but also for how it changed the tide of the series. Up until that point, the Cavaliers were constantly trying to catch up. But after that block, they had the confidence to go ahead and take the series against all odds.Giannis’ block may be viewed in the same light as well. The Bucks have been trailing this series from the start, and when it looked like Phoenix were on the verge of a comeback, Milwaukee’s superstar came to their rescue to keep the series alive.If Phoenix had won on Wednesday, the Bucks would only have the 2016 Cavs to look at for inspiration when it came to coming back from 3-1 down in an NBA Finals. This win, powered by that block, means both teams will now have to regroup and come back harder in Game 5, which will take place in Phoenix."
17,"Warwickshire skipper Willfred Rhodes to lead ‘County Select XI’ vs India, match to be held closed doors
July 15, 2021 8:23:56 pmThe Select County XI squad also includes recent Test debutant James Bracey and Nottinghamshire opener Haseeb Hameed, who made his Test debut against India in 2016.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/sports/cricket/warwickshire-skipper-willfred-rhodes-to-lead-county-select-xi-vs-india-match-to-be-held-closed-doors-7406600/,"Warwickshire captain Willfred Rhodes will lead a 14-member Select County XI in a three-day warm-up game against India at the Riverside Side ground here from July 20-22, the England and Wales Cricket Board said on Thursday.Former England bowler and current Young Lions (A team) head coach Richard Dawson will oversee a “Select County XI to play India at the Emirates Riverside in a three-day match, starting on Tuesday 20 July.”In earlier years, this team was commonly called “Combined Counties” which always had a first-class fixture against the touring countries.The match will be played behind closed doors with Indian contingent already reporting multiple COVID-19 positive cases including first team keeper Rishabh Pant.The Select County XI squad also includes recent Test debutant James Bracey and Nottinghamshire opener Haseeb Hameed, who made his Test debut against India in 2016.3⃣ Bears named in County Select XI to face India.@willrhodes35 will captain with @robert_yates99 & @CMiles_18 in the squad of 13 👏👏👏📝https://t.co/X5uhDuT48N🐻#YouBears pic.twitter.com/dawLtdEtXk— Bears 🏏 (@WarwickshireCCC) July 15, 2021“The squad was selected after consulting with the first-class counties on player availability and to provide some of the high-potential talent from across the county game with the opportunity to test themselves against the ICC World Test Championship finalists,” ECB stated.A short bubble is set to be created by ECB for this game after all selected players undergo COVID-19 tests.“The county players will bridge into a team environment and undergo Covid testing before being cleared to play in the match.”The ECB thanked first-class counties for their “continued support to make players available for this fixtures and to Durham County Cricket Club for providing facilities for this match to be staged.”The match will be available to watch live via Durham County Cricket Club’s YouTube channel with ball-by-ball commentary also available on BBC radio.County Select XI squad: Will Rhodes (Warwickshire – captain), Rehan Ahmed (Leicestershire), Tom Aspinwell (Lancashire), Ethan Bamber (Middlesex), James Bracey (Gloucestershire), Jack Carson (Sussex), Zak Chappell (Nottinghamshire), Haseeb Hameed (Nottinghamshire), Lyndon James (Nottinghamshire), Jake Libby (Worcestershire), Craig Miles (Warwickshire), Liam Patterson-White (Nottinghamshire), James Rew (Somerset), Rob Yates (Warwickshire)."
18,"Arjen Robben quits as injuries derail comeback at Groningen
 July 15, 2021  7:31:48 pmArjen Robben said his decision to quit was difficult but realistic.""In my heart I wanted to carry on"", he said in a statement on Thursday",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/sports/football/arjen-robben-quits-as-injuries-derail-comeback-at-groningen-7406544/,"Former Netherlands forward Arjen Robben has ended his long playing career after an attempt at a comeback last season with his first professional club FC Groningen was marred by injuries.The 37-year old ex-Bayern Munich, Real Madrid and Chelsea winger said his decision to quit was difficult but realistic. “In my heart I wanted to carry on”, he said in a statement on Thursday.“But my body did not give me the confidence I needed.” Robben made a surprise comeback when he signed a one-year deal with his boyhood club Groningen, a year after retiring with an eighth Bundesliga title at Bayern under his belt.But his appearances in the Eredivisie was limited to a handful of games as he battled a string of injuries. A sudden return to form at the end of last season rekindled hopes of a successful comeback but in recent weeks Robben said he had realised his body was not up to the job anymore.Beste voetbalvrienden,Ik heb besloten om te stoppen met mijn actieve voetbalcarrière. Een heel moeilijke keuze. Ik wil iedereen bedanken voor alle hartverwarmende steun!Groetjes, Arjen pic.twitter.com/aAEdxdL5tU— Arjen Robben (@ArjenRobben) July 15, 2021“That’s why as of today, I am no longer a player, but a fan of our FC”, he wrote in a message to supporters.Robben made his debut at Groningen aged 16 in 2000 and moved to PSV Eindhoven two years later before joining Chelsea in 2004. He won 12 league titles in a glittering career and played 96 times for his country including in the 2010 World Cup final when the Netherlands lost to Spain in the final in Johannesburg."
19,"Vijender Singh criticises Haryana for not promoting sportspersons employed with state police
 July 15, 2021  7:22:23 pmA total of eight sportspersons are locked in a legal battle with the Haryana state government over ""pending promotions"" in their state police jobs, hired as DSPs over a decade back for their sporting achievements.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/sports/sport-others/vijender-criticises-haryana-for-not-promoting-sportspersons-employed-with-state-police-7406536/,"Indian boxer Vijender Singh has criticised the Haryana government for not giving promotions to international medal-winning athletes who were employed by the state police for their sporting achievements.A total of eight sportspersons are locked in a legal battle with the Haryana state government over “pending promotions” in their state police jobs, hired as DSPs over a decade back for their sporting achievements.Vijender was among the original 12 but is no longer employed with Haryana Police. Wrestler Yogeshwar Dutt and hockey player Sandeep Singh have taken the political plunge and are now with ruling BJP government in the state“The previous government gave jobs to the medallist players.. but the present government is not ready to promote the players.. Is this the reality of the governments making big claims? one side #Cheer4Indiia On the other hand, ignoring the players, now expectations are from the court,” he tweeted.#हरियाणा में मेडलिस्ट खिलाड़ियों को पिछली सरकार ने नोकरी दी..लेकिन मौजूदा सरकार खिलाड़ियों के प्रमोशन को तैयार नही..बड़े बड़े दावे करने वाली सरकारों की ये असलियत है? एक तरफ #Cheer4Indiia दूसरी तरह खिलाड़ियों की अनदेखी अब अदालत से उम्मीद😔— Vijender Singh (@boxervijender) July 15, 2021The athletes who are awaiting promotions include T20 World Cup winning ex-cricketer Joginder Sharma, former women’s hockey team captains Surinder Kaur and Mamta Kharab, former men’s hockey captain Sardar Singh, Commonwealth and Asian Games medallist wrestler Geetika Jakhar, and Olympian boxers Akhil Kumar and Jitender Kumar.“The case is in the Punjab and Haryana High Court right now. The government of Haryana sought more time to respond in the last hearing in May. The next date is of hearing is on August 20 when the state government is expected to convey its stand on the matter,” a source close to the ongoing proceedings told PTI.The promotions, according the source, were due after completing 10 years of service.“The Haryana government says that these athletes were active competitors after joining and didn’t do active service. But they were taken in the force on the basis of their achievements only.“And once they were done playing, they have been doing their duties. They have completed their formal training in the police academy.“The Punjab government has promoted such athletes, why can’t Haryana?” the source said citing the examples of shooter Harveen Sarao and hockey player Gurbaj Singh, who were promoted to SP rank last after joining Punjab Police as DSP in 2011."
20,"Covid hits Indian team in England: Rishabh Pant, net bowler Garani test positive; three others in isolation
 July 15, 2021  7:50:43 pmThe BCCI said that India will begin their preparations for the upcoming five-match Test series against England with a three-day warm-up game in Durham on Tuesday.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/sports/cricket/team-india-covid-positive-attack-squad-off-to-durham-two-members-7406509/,"The Indian cricket team, which is currently dealing in England, has been hit with the dreaded coronavirus. Wicketkeeper-batsman Rishabh Pant and training assistant/net bowler Dayanand Garani tested positive for Covid-19. Three others—bowling coach Bharath Arun, reserve wicketkeeper Wriddhiman Saha and Abhimanyu Easwaran—will undergo a 10-day isolation after coming in contact with Garani.The four personnel will undergo 10-day isolation and will remain in their respective rooms in the team hotel in London.Pant nears completion of his self-quarantine period. Pant, who had not stayed in the team hotel during the break period, tested positive on 8th July. He is asymptomatic and currently undergoing self-isolation at the place where he reported positive. He is being closely monitored by the BCCI Medical Team and is on his way to recovery.He will be able to join the squad in Durham after returning two negative RT-PCR tests.The entire Indian contingent including travelling family members and caretakers were administered with the second dose of covid vaccine earlier this month in London. To mitigate any further risks, the Indian contingent is taking the Lateral Flow Test on a daily basis.The rest of the squad, sans Pant and the injured Shubman Gill, left for Durham on Thursday from London where they will begin their preparations for the upcoming five-match Test series against England with a three-day warm-up game at Emirates Riverside against County XI starting on Tuesday."
21,"Barcelona to build first cricket pitch thanks to women’s push
July 15, 2021 6:06:47 pmThe plan to spend 1.2 million euros ($1.4 million) on a cricket pitch finished first in the voting among 184 proposals.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/sports/cricket/barcelona-to-build-first-cricket-pitch-thanks-to-womens-push-7406389/,"The crack of leather on willow is not a sound one associates with Spain. There will be a connection from 2022, however, when Barcelona builds a cricket ground thanks to an upwelling of public support for a women’s team.Barcelona’s city hall asked citizens last month to choose an initiative as part of a 30 million euro ($35 million) investment package in new facilities and improvements to public spaces.The plan to spend 1.2 million euros ($1.4 million) on a cricket pitch finished first in the voting among 184 proposals.The big win for a sport largely unknown in Spain is thanks to a campaign led by a group of young women, mostly first-generation Spaniards, some of them Indian and Pakistani immigrants living in working-class suburbs of Barcelona.What started by word of mouth soon generated traction once it caught the attention of the local media.“It’s a dream come true to have won the vote after all the effort we put in,” said cricket player Nadia Mustafa, an 18-year-old university student.“We spent weeks encouraging people to vote for our project so we could win. And in the end, we were able to get the first cricket field in Barcelona for us to play and train.”Besides the pitch, the project includes changing and storage rooms, lights, and other amenities specific to cricket.Barcelona has large Pakistani and Indian communities, and there are some 400 cricketers in Barcelona divided among 25 men’s and women’s teams.But the Mediterranean city doesn’t have facilities for this still exotic sport. Instead, an empty parking lot or field has to do for those looking to show their batting and bowling skills.Now, players will have their own pitch, right next to Barcelona’s Olympic Stadium on a hill overlooking the city.“We are happy. Soon, in a year or a year and a half, we will have our own field here in Barcelona,” said team coach Shahbaz Shauqad, a 30-year-old greengrocer. “We won’t have to think of getting cars and means of transportation to play elsewhere. We will have our field here.”"
22,"‘Messi will never be like Maradona even if he wins four World Cups in a row’: Argentina legend
 July 15, 2021  11:21:49 pmA former Argentine legend is still not convinced that his fellow countryman can be deemed as the greatest of all time eclipsing late Diego Maradona.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/sports/football/messi-will-never-be-like-maradona-even-if-he-wins-four-world-cups-in-a-row-argentina-legend-7406395/,"Lionel Messi scored four goals and registered five assists in six matches as he led Argentina to the pinnacle of success in the recently concluded Copa America.The continental tournament became a Messi show through and through as the 34-year-old played to his best potential helping Argentina beat Brazil 1-0 in the final. As a result, the La Albiceleste ended their 28-year drought of major trophies. Simultaneously, Messi also broke the team’s record for international appearances with 151 matches.Before the Copa final victory over Brazil, Messi’s silverware with Argentina included the U-20 World Cup (2005) and a gold medal at the Beijing Olympics in 2008.However, despite his best efforts, a former Argentine legend is still not convinced that his fellow countryman can be deemed as the greatest of all time eclipsing late Diego Maradona.Mario Kempes, who played a crucial role in Argentina’s World Cup triumph in 1978, stated that Messi cannot be compared to Maradona.“For Messi, the misfortune is that he was the replacement for Diego Maradona,” Kempes told ESPN Mexico, as per Marca.“And it is very difficult to overshadow Diego, with the idolatry that he has received around the world.“If [Messi] wants to be better than Maradona, he is not going to achieve it even if he wins four World Cups in a row.“He still hasn’t won the World Cup. No matter how many [titles he] wins or what he wins, it can never be compared to what Diego did.”"
23,"ENG vs PAK: Sarfaraz Ahmed, Shadab Khan clash during final ODI
July 15, 2021 2:30:03 pmPakistan's fielding has come under heavy scrutiny in the ODI series.",https://indianexpress.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,https://indianexpress.com/article/sports/cricket/eng-vs-pak-sarfaraz-ahmed-shadab-khan-clash-during-final-odi-7406038/,"Pakistan’s poor display in its 3-0 defeat to England’s second-string team in the one-day series was indefensible.During the third ODI, there were a number of moments when the men in green let the match slip away from their grasp. One such incident that could have caused much embarassment to the visitors occured during England’s run-chase of 332.Lewis Gregory, who was batting on 77 off 68 balls, hit one up in the air off Haris Rauf’s bowling. However, a mistimed shot resulted in a catching opportunity for wicket-keeper Sarfaraz Ahmed.However, Shadab Khan, from mid-off came running towards the ball, resulting in confusion between the two before finally taking a good catch.What followed was a hilarious mid-match moment of anger between the two.Former Sri Lankan wicketkeeper-batsman Kumar Sangakkara expressed his views on the catch and said, “Sarfaraz Ahmed had no interest in going for that catch, yet Shadab Khan was being told off by Sarfaraz for taking a catch that should have been taken by the wicket-keeper.”Taptaan bichara end main substitute fielder ke torr pe aya aur wahan pe bhi zaleel hogaya. Hate to see the end of #Sarfraz like this, a player like Shadab whom he had mentored is blaming him for leaving a catch in quite some fashion on an international stage 🤦🏻‍♂️ #ENGvsPAK #Shadab pic.twitter.com/URJki3MW0P— Hashim Imran (@Hashue) July 14, 2021In the end, England chased down the target by 3 wickets and won the series by 3-0."
